team1,team2,win,tie,lose
Iraq,Switzerland,0.30,0,0.70
Iraq,Tunisia,0.40,0,0.60
Iraq,Turkey,0.40,0,0.60
Iraq,United States,0.40,0,0.60
Iraq,Uruguay,0.50,0,0.50
Iraq,Uzbekistan,0.50,0,0.50
Ivory Coast,Japan,0.20,0,0.80
Ivory Coast,Jordan,0.80,0,0.20
Ivory Coast,Mexico,0.20,0,0.80
Ivory Coast,Morocco,0.20,0,0.80
Ivory Coast,Netherlands,0.10,0,0.90
Ivory Coast,New Zealand,0.60,0,0.40
Ivory Coast,Norway,0.20,0,0.80
Ivory Coast,Panama,0.50,0,0.50
Ivory Coast,Paraguay,0.50,0,0.50
Ivory Coast,Portugal,0.10,0,0.90
Ivory Coast,Qatar,0.50,0,0.50
Ivory Coast,Saudi Arabia,0.20,0,0.80
Ivory Coast,Scotland,0.25,0,0.75
Ivory Coast,Senegal,0.30,0,0.70
Ivory Coast,South Africa,0.35,0,0.65
Ivory Coast,South Korea,0.25,0,0.75
Ivory Coast,Spain,0.10,0,0.90
Ivory Coast,Sweden,0.35,0,0.65
Ivory Coast,Switzerland,0.35,0,0.65
Ivory Coast,Tunisia,0.50,0,0.50
Ivory Coast,Turkey,0.30,0,0.70
Ivory Coast,United States,0.30,0,0.70
Ivory Coast,Uruguay,0.55,0,0.45
Ivory Coast,Uzbekistan,0.55,0,0.45
Japan,Jordan,0.80,0,0.20
Japan,Mexico,0.50,0,0.50
Japan,Morocco,0.50,0,0.50
Japan,Netherlands,0.36,0,0.64
Japan,New Zealand,0.90,0,0.10
Japan,Norway,0.40,0,0.60
Japan,Panama,0.80,0,0.20
Japan,Paraguay,0.80,0,0.20
Japan,Portugal,0.35,0,0.65
Japan,Qatar,0.90,0,0.10
Japan,Saudi Arabia,0.75,0,0.25
Japan,Scotland,0.60,0,0.40
Japan,Senegal,0.80,0,0.20
Japan,South Africa,0.80,0,0.20
Japan,South Korea,0.50,0,0.50
Japan,Spain,0.25,0,0.75
Japan,Sweden,0.64,0,0.36
Japan,Switzerland,0.55,0,0.45
Japan,Tunisia,0.73,0,0.27
Japan,Turkey,0.50,0,0.50
Japan,United States,0.50,0,0.50
Japan,Uruguay,0.70,0,0.30
Japan,Uzbekistan,0.80,0,0.20
Mexico,Morocco,0.50,0,0.50
Mexico,Netherlands,0.35,0,0.65
Mexico,New Zealand,0.80,0,0.20
Mexico,Norway,0.45,0,0.55
Mexico,Panama,0.75,0,0.25
Mexico,Paraguay,0.70,0,0.30
Mexico,Portugal,0.30,0,0.70
Mexico,Qatar,0.95,0,0.05
Mexico,Saudi Arabia,0.85,0,0.15
Mexico,Scotland,0.75,0,0.25
Mexico,Senegal,0.70,0,0.30
Mexico,South Africa,0.87,0,0.13
Mexico,South Korea,0.72,0,0.28
Mexico,Spain,0.25,0,0.75
Mexico,Sweden,0.60,0,0.40
Mexico,Switzerland,0.60,0,0.40
Mexico,Tunisia,0.65,0,0.35
Mexico,Turkey,0.50,0,0.50
Mexico,United States,0.60,0,0.40
Mexico,Uruguay,0.60,0,0.40
Mexico,Uzbekistan,0.75,0,0.25
Morocco,Netherlands,0.35,0,0.65
Morocco,New Zealand,0.90,0,0.10
Morocco,Norway,0.35,0,0.65
Morocco,Panama,0.75,0,0.25
Morocco,Paraguay,0.65,0,0.35
Morocco,Portugal,0.35,0,0.65
Morocco,Qatar,0.90,0,0.10
Morocco,Saudi Arabia,0.85,0,0.15
Morocco,Scotland,0.68,0,0.32
Morocco,Senegal,0.75,0,0.25
Morocco,South Africa,0.70,0,0.30
Morocco,South Korea,0.40,0,0.60
Morocco,Spain,0.35,0,0.65
Morocco,Sweden,0.60,0,0.40
Morocco,Switzerland,0.60,0,0.40
Morocco,Tunisia,0.80,0,0.20
Morocco,Turkey,0.60,0,0.40
Morocco,United States,0.65,0,0.35
Morocco,Uruguay,0.90,0,0.10
Morocco,Uzbekistan,0.90,0,0.10
Netherlands,New Zealand,0.90,0,0.10
Netherlands,Norway,0.50,0,0.50
Netherlands,Panama,0.85,0,0.15
Netherlands,Paraguay,0.85,0,0.15
Netherlands,Portugal,0.50,0,0.50
Netherlands,Qatar,0.90,0,0.10
Netherlands,Saudi Arabia,0.85,0,0.15
Netherlands,Scotland,0.85,0,0.15
Netherlands,Senegal,0.85,0,0.15
Netherlands,South Africa,0.85,0,0.15
Netherlands,South Korea,0.60,0,0.40
Netherlands,Spain,0.41,0,0.59
Netherlands,Sweden,0.76,0,0.24
Netherlands,Switzerland,0.80,0,0.20
Netherlands,Tunisia,0.81,0,0.19
Netherlands,Turkey,0.85,0,0.15
Netherlands,United States,0.85,0,0.15
Netherlands,Uruguay,0.85,0,0.15
Netherlands,Uzbekistan,0.85,0,0.15
Norway,Panama,0.70,0,0.30
Norway,Paraguay,0.70,0,0.30
Norway,Portugal,0.60,0,0.40
Norway,Qatar,0.95,0,0.05
Norway,Saudi Arabia,0.95,0,0.05
Norway,Scotland,0.75,0,0.25
Norway,Senegal,0.61,0,0.39
Norway,South Africa,0.80,0,0.20
Norway,South Korea,0.65,0,0.35
Norway,Spain,0.35,0,0.65
Norway,Sweden,0.65,0,0.35
Norway,Switzerland,0.65,0,0.35
Norway,Tunisia,0.75,0,0.25
Norway,Turkey,0.60,0,0.40
Norway,United States,0.65,0,0.35
Norway,Uruguay,0.65,0,0.35
Norway,Uzbekistan,0.80,0,0.20
Panama,Paraguay,0.50,0,0.50
Panama,Portugal,0.25,0,0.75
Panama,Qatar,0.95,0,0.05
Panama,Saudi Arabia,0.60,0,0.40
Panama,Scotland,0.30,0,0.70
Panama,Senegal,0.50,0,0.50
Panama,South Africa,0.50,0,0.50
Panama,South Korea,0.35,0,0.65
Panama,Spain,0.15,0,0.85
Panama,Sweden,0.20,0,0.80
Panama,Switzerland,0.20,0,0.80
Panama,Tunisia,0.50,0,0.50
Panama,Turkey,0.35,0,0.65
Panama,United States,0.50,0,0.50
Panama,Uruguay,0.80,0,0.20
Panama,Uzbekistan,0.50,0,0.50
Paraguay,Portugal,0.15,0,0.85
Paraguay,Qatar,0.50,0,0.50
Paraguay,Saudi Arabia,0.50,0,0.50
Paraguay,Scotland,0.25,0,0.75
Paraguay,Senegal,0.25,0,0.75
Paraguay,South Africa,0.50,0,0.50
Paraguay,South Korea,0.30,0,0.70
Paraguay,Spain,0.15,0,0.85
Paraguay,Sweden,0.40,0,0.60
Paraguay,Switzerland,0.40,0,0.60
Paraguay,Tunisia,0.50,0,0.50
Paraguay,Turkey,0.40,0,0.60
Paraguay,United States,0.31,0,0.69
Paraguay,Uruguay,0.40,0,0.60
Paraguay,Uzbekistan,0.50,0,0.50
Portugal,Qatar,0.95,0,0.05
Portugal,Saudi Arabia,0.95,0,0.05
Portugal,Scotland,0.70,0,0.30
Portugal,Senegal,0.75,0,0.25
Portugal,South Africa,0.75,0,0.25
Portugal,South Korea,0.65,0,0.35
Portugal,Spain,0.45,0,0.55
Portugal,Sweden,0.60,0,0.40
Portugal,Switzerland,0.60,0,0.40
Portugal,Tunisia,0.80,0,0.20
Portugal,Turkey,0.65,0,0.35
Portugal,United States,0.70,0,0.30
Portugal,Uruguay,0.75,0,0.25
Portugal,Uzbekistan,0.90,0,0.10
Scotland,Senegal,0.60,0,0.40
Scotland,South Africa,0.80,0,0.20
Scotland,South Korea,0.40,0,0.60
Scotland,Spain,0.15,0,0.85
Scotland,Sweden,0.40,0,0.60
Scotland,Switzerland,0.40,0,0.60
Scotland,Tunisia,0.60,0,0.40
Scotland,Turkey,0.50,0,0.50
Scotland,United States,0.50,0,0.50
Scotland,Uruguay,0.50,0,0.50
Scotland,Uzbekistan,0.65,0,0.35
Senegal,South Africa,0.65,0,0.35
Senegal,South Korea,0.50,0,0.50
Senegal,Spain,0.15,0,0.85
Senegal,Sweden,0.40,0,0.60
Senegal,Switzerland,0.40,0,0.60
Senegal,Tunisia,0.40,0,0.60
Senegal,Turkey,0.30,0,0.70
Senegal,United States,0.40,0,0.60
Senegal,Uruguay,0.40,0,0.60
Senegal,Uzbekistan,0.50,0,0.50
Spain,Sweden,0.80,0,0.20
Spain,Switzerland,0.80,0,0.20
Spain,Tunisia,0.85,0,0.15
Spain,Turkey,0.80,0,0.20
Spain,United States,0.90,0,0.10
Spain,Uruguay,0.77,0,0.23
Spain,Uzbekistan,0.95,0,0.05
Sweden,Switzerland,0.50,0,0.50
Sweden,Tunisia,0.71,0,0.29
Sweden,Turkey,0.50,0,0.50
Sweden,United States,0.50,0,0.50
Sweden,Uruguay,0.50,0,0.50
Sweden,Uzbekistan,0.55,0,0.45
Switzerland,Tunisia,0.55,0,0.45
Switzerland,Turkey,0.45,0,0.55
Switzerland,United States,0.50,0,0.50
Switzerland,Uruguay,0.50,0,0.50
Switzerland,Uzbekistan,0.55,0,0.45
Tunisia,Turkey,0.45,0,0.55
Tunisia,United States,0.45,0,0.55
Tunisia,Uruguay,0.40,0,0.60
Tunisia,Uzbekistan,0.65,0,0.35
Turkey,United States,0.48,0,0.52
Turkey,Uruguay,0.55,0,0.45
Turkey,Uzbekistan,0.80,0,0.20
United States,Uruguay,0.45,0,0.55
United States,Uzbekistan,0.65,0,0.35
Uruguay,Uzbekistan,0.60,0,0.40
South Africa,Switzerland,0.35,0,0.65
South Africa,Qatar,0.20,0,0.80
South Korea,Switzerland,0.60,0,0.40
South Korea,Qatar,0.80,0,0.20
Haiti,Netherlands,0.01,0,0.99
Haiti,Tunisia,0.10,0,0.90
Haiti,Japan,0.05,0,0.95
Haiti,Sweden,0.10,0,0.90
Curacao,Senegal,0.30,0,0.70
Curacao,Norway,0.10,0,0.90
Curacao,Iraq,0.20,0,0.80
Curacao,France,0.01,0,0.99
DR Congo,Panama,0.35,0,0.65
DR Congo,Ghana,0.30,0,0.70
DR Congo,England,0.05,0,0.95
Jordan,Spain,0.05,0,0.95
Jordan,Uruguay,0.25,0,0.75
Cape Verde,Jordan,0.40,0,0.60
Jordan,South Africa,0.50,0,0.50
Jordan,Saudi Arabia,0.30,0,0.70
New Zealand,Paraguay,0.30,0,0.70
New Zealand,Turkey,0.10,0,0.90
New Zealand,United States,0.20,0,0.80
